O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,Date,Domain Source
35-2013.00,"Cooks, Private Household",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-2013.00,"Cooks, Private Household",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-2013.00,"Cooks, Private Household",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.a,Realistic,OI,Occupational Interests,5.8,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.b,Investigative,OI,Occupational Interests,1.4,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.c,Artistic,OI,Occupational Interests,2.45,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.d,Social,OI,Occupational Interests,2.78,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.e,Enterprising,OI,Occupational Interests,3.84,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.f,Conventional,OI,Occupational Interests,4.26,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-2014.00,"Cooks, Restaurant",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.a,Realistic,OI,Occupational Interests,6.11,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.c,Artistic,OI,Occupational Interests,2.32,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.d,Social,OI,Occupational Interests,3.2,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.e,Enterprising,OI,Occupational Interests,3.53,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.f,Conventional,OI,Occupational Interests,4.36,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-2015.00,"Cooks, Short Order",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.a,Realistic,OI,Occupational Interests,6.47,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.b,Investigative,OI,Occupational Interests,1.39,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.c,Artistic,OI,Occupational Interests,1.75,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.d,Social,OI,Occupational Interests,2.5,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.e,Enterprising,OI,Occupational Interests,2.23,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.f,Conventional,OI,Occupational Interests,4.26,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-2021.00,Food Preparation Workers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.a,Realistic,OI,Occupational Interests,4.98,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.c,Artistic,OI,Occupational Interests,2.39,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.d,Social,OI,Occupational Interests,3.53,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.e,Enterprising,OI,Occupational Interests,3.79,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.f,Conventional,OI,Occupational Interests,4.39,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-3011.00,Bartenders,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.a,Realistic,OI,Occupational Interests,4.91,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.c,Artistic,OI,Occupational Interests,1.41,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.d,Social,OI,Occupational Interests,3.51,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.e,Enterprising,OI,Occupational Interests,3.52,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.f,Conventional,OI,Occupational Interests,4.86,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-3023.00,Fast Food and Counter Workers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.a,Realistic,OI,Occupational Interests,5.08,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.c,Artistic,OI,Occupational Interests,2.6,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.d,Social,OI,Occupational Interests,3.74,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.e,Enterprising,OI,Occupational Interests,3.48,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.f,Conventional,OI,Occupational Interests,4.28,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-3023.01,Baristas,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.a,Realistic,OI,Occupational Interests,4.07,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.c,Artistic,OI,Occupational Interests,1.93,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.d,Social,OI,Occupational Interests,4.82,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.e,Enterprising,OI,Occupational Interests,4.15,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.f,Conventional,OI,Occupational Interests,4.53,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-3031.00,Waiters and Waitresses,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.a,Realistic,OI,Occupational Interests,5.02,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.b,Investigative,OI,Occupational Interests,1.41,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.c,Artistic,OI,Occupational Interests,2.06,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.d,Social,OI,Occupational Interests,4.13,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.e,Enterprising,OI,Occupational Interests,2.79,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.f,Conventional,OI,Occupational Interests,3.91,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
35-3041.00,"Food Servers, Nonrestaurant",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.a,Realistic,OI,Occupational Interests,5.61,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.c,Artistic,OI,Occupational Interests,1.02,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.d,Social,OI,Occupational Interests,3.67,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.e,Enterprising,OI,Occupational Interests,2.27,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.f,Conventional,OI,Occupational Interests,4.6,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.a,Realistic,OI,Occupational Interests,6.98,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.d,Social,OI,Occupational Interests,1.84,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.e,Enterprising,OI,Occupational Interests,1.42,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.f,Conventional,OI,Occupational Interests,4.45,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
35-9021.00,Dishwashers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.a,Realistic,OI,Occupational Interests,3.35,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.c,Artistic,OI,Occupational Interests,1.78,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.d,Social,OI,Occupational Interests,5.2,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.e,Enterprising,OI,Occupational Interests,4.19,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.f,Conventional,OI,Occupational Interests,3.84,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.a,Realistic,OI,Occupational Interests,4.25,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.b,Investigative,OI,Occupational Interests,1.18,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.d,Social,OI,Occupational Interests,3.55,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.e,Enterprising,OI,Occupational Interests,5.72,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.f,Conventional,OI,Occupational Interests,5.14,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.a,Realistic,OI,Occupational Interests,4.5,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.b,Investigative,OI,Occupational Interests,1.78,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.c,Artistic,OI,Occupational Interests,1.03,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.d,Social,OI,Occupational Interests,2.99,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.e,Enterprising,OI,Occupational Interests,6.11,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.f,Conventional,OI,Occupational Interests,5.21,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.a,Realistic,OI,Occupational Interests,6.76,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.b,Investigative,OI,Occupational Interests,1.09,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.d,Social,OI,Occupational Interests,2.08,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.e,Enterprising,OI,Occupational Interests,1.6,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.f,Conventional,OI,Occupational Interests,4.52,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
37-2012.00,Maids and Housekeeping Cleaners,1.B.1.a,Realistic,OI,Occupational Interests,6.05,11/2023,Machine Learning
37-2012.00,Maids and Housekeeping Cleaners,1.B.1.b,Investigative,OI,Occupational Interests,1,11/2023,Machine Learning
37-2012.00,Maids and Housekeeping Cleaners,1.B.1.c,Artistic,OI,Occupational Interests,1.41,11/2023,Machine Learning
